Time,TargetPosition,CurrentPosition,Velocity,Acceleration,Error,Current,Torque
17.034587,0.458866,0.238499,7.057387,-0.000000,-0.220367,0.754969,0.000000
17.051485,0.495113,0.272984,6.959707,23.706748,-0.222130,0.766496,0.000000
17.068438,0.530466,0.306554,6.862027,-0.000000,-0.223912,0.801074,0.000000
17.085283,0.564550,0.338903,6.715507,22.913872,-0.225648,0.812601,0.000000
17.102096,0.597501,0.371252,6.617827,-0.000000,-0.226249,0.847179,0.000000
17.118974,0.629471,0.403296,6.568987,-0.000000,-0.226175,0.858706,0.000000
17.133804,0.656618,0.431678,6.471306,-0.000000,-0.224940,0.881758,0.000000
17.150672,0.686395,0.464027,6.422466,23.024616,-0.222369,0.870232,0.000000
17.167679,0.715205,0.495460,6.373626,-0.000000,-0.219745,0.881758,0.000000
17.184773,0.742904,0.525368,6.178266,22.970398,-0.217536,0.927863,0.050000
17.201791,0.769198,0.550698,5.836386,22.819429,-0.218500,1.020073,0.070000
17.216766,0.791257,0.567483,5.250305,46.132195,-0.223774,1.204493,0.090000
17.233854,0.815169,0.581216,4.517705,45.081429,-0.233953,1.342808,0.110000
17.250876,0.837632,0.594339,3.931624,23.454318,-0.243293,1.561807,0.120000
17.267929,0.858756,0.609598,3.687424,-0.000000,-0.249159,1.619438,0.120000
17.282869,0.876110,0.625467,3.638584,-0.000000,-0.250642,1.711648,0.140000
17.299860,0.894519,0.643473,3.589744,-0.000000,-0.251046,1.780806,0.160000
17.316935,0.911578,0.659342,3.443223,23.586645,-0.252236,1.803858,0.180000
17.333830,0.927018,0.672465,3.199023,-0.000000,-0.254553,1.873016,0.180000
17.348675,0.939391,0.683146,2.954823,23.494668,-0.256245,1.930647,0.170000
17.365645,0.952153,0.695964,2.857143,-0.000000,-0.256189,1.896068,0.160000
17.382522,0.963373,0.709392,2.808303,-0.000000,-0.253981,1.942173,0.170000
17.399504,0.973168,0.722210,2.710623,-0.000000,-0.250958,1.953700,0.190000
17.416341,0.981388,0.734112,2.612943,-0.000000,-0.247276,1.919121,0.200000
17.431197,0.987403,0.744182,2.515263,-0.000000,-0.243220,1.907595,0.200000
17.448117,0.992833,0.755474,2.417582,-0.000000,-0.237358,1.838437,0.200000
17.465136,0.996762,0.765545,2.271062,-0.000000,-0.231217,1.815385,0.200000
17.482141,0.999150,0.773785,2.075702,22.657893,-0.225365,1.826911,0.200000
