Time,TargetPosition,CurrentPosition,Velocity,Acceleration,Error,Current,Torque
4.669874,-0.546332,-0.461891,-3.785104,-41.560157,0.084442,-2.276435,-2.500000
4.673213,-0.549836,-0.465248,-3.785104,-0.000000,0.084589,-2.311013,-2.500000
4.675409,-0.552174,-0.467079,-3.736264,-0.000000,0.085095,-2.276435,-2.500000
4.678744,-0.555682,-0.470130,-3.687424,-44.359033,0.085551,-2.357118,-2.500000
4.680952,-0.558022,-0.472267,-3.687424,-0.000000,0.085755,-2.345592,-2.500000
4.684240,-0.561534,-0.475013,-3.589744,-42.828771,0.086521,-2.414750,-2.500000
4.686457,-0.563877,-0.476844,-3.589744,-0.000000,0.087033,-2.437802,-2.500000
4.689744,-0.567394,-0.479896,-3.540904,-0.000000,0.087498,-2.506960,-2.400000
4.693020,-0.570913,-0.482643,-3.492063,-44.717313,0.088270,-2.530012,-2.400000
4.696310,-0.574434,-0.485084,-3.443223,-43.372859,0.089350,-2.622222,-2.400000
4.698528,-0.576783,-0.486915,-3.443223,-0.000000,0.089868,-2.622222,-2.400000
4.701815,-0.580309,-0.489662,-3.394383,-0.000000,0.090647,-2.679853,-2.400000
4.705103,-0.583837,-0.492103,-3.345543,-0.000000,0.091733,-2.714432,-2.400000
4.707327,-0.586190,-0.493935,-3.296703,-0.000000,0.092256,-2.760537,-2.400000
4.710613,-0.589722,-0.496681,-3.296703,-0.000000,0.093041,-2.829695,-2.400000
4.712784,-0.592078,-0.498512,-3.247863,-0.000000,0.093566,-2.829695,-2.400000
4.716045,-0.595615,-0.501259,-3.199023,-43.585109,0.094356,-2.898852,-2.400000
4.719297,-0.599153,-0.504005,-3.199023,-0.000000,0.095148,-2.933431,-2.400000
4.722551,-0.602694,-0.506752,-3.150183,-43.612947,0.095942,-2.991062,-2.400000
4.724723,-0.605056,-0.508583,-3.150183,-0.000000,0.096473,-3.002589,-2.500000
4.727997,-0.608602,-0.511635,-3.150183,-0.000000,0.096967,-3.106325,-2.500000
4.730174,-0.610966,-0.513466,-3.150183,-0.000000,0.097500,-3.083272,-2.500000
4.733458,-0.614516,-0.516213,-3.101343,-46.241538,0.098303,-3.210061,-2.500000
4.735658,-0.616883,-0.518044,-3.101343,-0.000000,0.098839,-3.163956,-2.500000
4.738931,-0.620437,-0.520790,-3.101343,-0.000000,0.099646,-3.279219,-2.600000
4.741128,-0.622807,-0.522621,-3.052503,-43.336157,0.100185,-3.267692,-2.600000
4.744446,-0.626364,-0.525063,-3.052503,-0.000000,0.101302,-3.359902,-2.600000
4.747731,-0.629924,-0.527504,-3.003663,-0.000000,0.102420,-3.371429,-2.700000
4.749958,-0.632299,-0.529030,-2.954823,-43.153573,0.103269,-3.452112,-2.700000
4.753365,-0.635863,-0.531472,-2.905983,-43.354500,0.104392,-3.544322,-2.700000
4.755565,-0.638241,-0.532692,-2.905983,-0.000000,0.105548,-3.544322,-2.800000
4.758864,-0.641809,-0.534829,-2.857143,-0.000000,0.106980,-3.694164,-2.800000
4.762129,-0.645380,-0.536660,-2.808303,-0.000000,0.108720,-3.751795,-2.900000
4.764330,-0.647762,-0.537881,-2.759463,-0.000000,0.109881,-3.786374,-2.900000
4.766523,-0.650145,-0.539406,-2.710623,-0.000000,0.110738,-3.890110,-2.900000
4.769786,-0.653721,-0.541238,-2.661783,-0.000000,0.112484,-4.016899,-3.000000
4.773042,-0.657300,-0.542763,-2.612943,-0.000000,0.114537,-4.051477,-3.000000
4.775212,-0.659688,-0.543984,-2.564103,-43.790084,0.115703,-4.109109,-3.100000
4.778464,-0.663271,-0.545815,-2.515263,-49.708812,0.117455,-4.270476,-3.100000
4.780673,-0.665661,-0.547036,-2.515263,-0.000000,0.118625,-4.270476,-3.100000
4.783953,-0.669248,-0.549172,-2.466422,-0.000000,0.120076,-4.362686,-3.200000
4.786198,-0.671641,-0.550393,-2.466422,-0.000000,0.121248,-4.466422,-3.200000
4.789502,-0.675232,-0.552224,-2.417582,-0.000000,0.123008,-4.477949,-3.300000
4.791716,-0.677628,-0.553445,-2.417582,-0.000000,0.124183,-4.558632,-3.300000
4.795040,-0.681223,-0.555581,-2.368742,-46.325195,0.125642,-4.696947,-3.300000
4.797217,-0.683621,-0.557107,-2.368742,-0.000000,0.126514,-4.685421,-3.400000
4.800544,-0.687221,-0.559548,-2.368742,-0.000000,0.127673,-4.812210,-3.400000
4.803849,-0.690823,-0.561685,-2.368742,-0.000000,0.129138,-4.835263,-3.500000
4.806017,-0.693226,-0.562905,-2.368742,-0.000000,0.130320,-4.892894,-3.500000
4.809261,-0.696832,-0.565042,-2.368742,-0.000000,0.131790,-5.008156,-3.600000
4.811433,-0.699237,-0.566873,-2.368742,43.511048,0.132365,-5.042735,-3.600000
4.814702,-0.702848,-0.568704,-2.319902,-0.000000,0.134144,-5.123419,-3.700000
4.816873,-0.705256,-0.569924,-2.319902,-0.000000,0.135331,-5.227155,-3.800000
4.820125,-0.708870,-0.571756,-2.319902,-0.000000,0.137114,-5.238681,-3.800000
4.822319,-0.711281,-0.572976,-2.271062,-0.000000,0.138305,-5.284786,-3.800000
4.825694,-0.714899,-0.575113,-2.271062,-0.000000,0.139787,-5.423101,-3.900000
4.827917,-0.717313,-0.576333,-2.271062,-0.000000,0.140980,-5.469206,-3.900000
4.831279,-0.720936,-0.578470,-2.222222,-0.000000,0.142466,-5.549890,-4.000000
4.834622,-0.724561,-0.580301,-2.222222,-0.000000,0.144260,-5.607521,-4.100000
4.836862,-0.726979,-0.581521,-2.222222,-0.000000,0.145458,-5.595995,-4.100000
4.840130,-0.730608,-0.583658,-2.173382,-46.482871,0.146951,-5.665153,-4.200000
4.842335,-0.733029,-0.585489,-2.222222,-0.000000,0.147540,-5.745836,-4.200000
4.845627,-0.736662,-0.587930,-2.222222,-0.000000,0.148732,-5.711258,-4.300000
4.847900,-0.739086,-0.589761,-2.271062,-0.000000,0.149325,-5.745836,-4.300000
4.851237,-0.742724,-0.592813,-2.319902,43.575838,0.149911,-5.768889,-4.400000
4.853411,-0.745150,-0.594644,-2.368742,42.124206,0.150506,-5.768889,-4.400000
4.856690,-0.748792,-0.598306,-2.417582,-0.000000,0.150486,-5.745836,-4.400000
4.858915,0.108999,-0.600443,-2.466422,-0.000000,-0.709442,-5.826520,-4.500000
4.862357,0.092528,-0.601053,-3.101343,567.114924,-0.693581,-17.421929,-4.600000
4.864570,0.081768,-0.597391,-1.929182,-211.142045,-0.679159,-17.087668,-4.600000
4.867872,0.065478,-0.586099,-1.098901,-277.511870,-0.651577,-18.182662,-4.600000
4.870081,0.054414,-0.574807,-0.317460,-345.083196,-0.629221,-19.300708,-4.500000
4.872268,0.043340,-0.561990,0.561661,-407.166544,-0.605330,-19.773284,-4.400000
4.875553,0.026483,-0.537270,2.124542,-540.501351,-0.563753,-22.124640,-4.300000
4.878830,0.009396,-0.509804,3.736264,-551.165952,-0.519200,20.245861,-4.100000
4.881070,-0.002437,-0.489052,4.908425,-510.529625,-0.486615,18.274872,-4.000000
4.884365,-0.020058,-0.457008,6.666667,-522.798840,-0.436950,15.243468,-3.800000
4.886581,-0.032051,-0.435950,7.741148,-474.090077,-0.403900,14.644103,-3.500000
